from,to,weight
S375,S397,0
S375,S399,0
S375,S400,0.08333333
S375,S401,0.25
S375,S402,0
S375,S404,0
S375,S405,0.33333333
S375,S406,0
S375,S407,0
S375,S411,0
S375,S412,0
S375,S413,0
S375,S414,0.33333333
S375,S415,0
S375,S416,0
S375,S417,0
S375,S418,0
S375,S419,0
S375,S421,0
S375,S422,0
S375,S423,0
S375,S424,0
S375,S425,0
S375,S426,0
S375,S427,0
S375,S428,0
S375,S429,0
S375,S431,0.33333333
S375,S432,0
S375,S433,0.25
S375,S434,0
S375,S435,0.14285714
S375,S436,0.25
S375,S437,0
S375,S439,0
S375,S440,0
S375,S442,0
S375,S444,0
S375,S445,0
S375,S446,0
S375,S447,0
S375,S448,0
S375,S449,0
S375,S450,0
S375,S453,0
S375,S456,0
S375,S459,0
S375,S461,0
S375,S462,0
S375,S466,0
S375,S467,0.2
S375,S468,0
S375,S469,0
S375,S470,0
S375,S471,0
S375,S472,0
S375,S473,0
S375,S474,0
S375,S475,0
S375,S478,0.2
S375,S479,0
S375,S480,0
S375,S481,0
S375,S482,0
S375,S483,0
S375,S484,0
S375,S486,0
S375,S487,0
S375,S488,0
S375,S489,0
S375,S490,0
S375,S495,0
S375,S496,0
S375,S499,0
S375,S500,0
S375,S502,0
S375,S505,0
S375,S506,0
S375,S507,0
S375,S508,0
S375,S510,0
S375,S511,0
S376,S377,0
S376,S378,0
S376,S381,0
S376,S384,0
S376,S386,0
S376,S387,0
S376,S388,0
S376,S389,0
S376,S390,0
S376,S391,0
S376,S392,0
S376,S393,0
S376,S394,0
S376,S395,0
S376,S397,0
S376,S399,0
S376,S400,0.09090909
S376,S401,0
S376,S402,0
S376,S404,0
S376,S405,0
S376,S406,0
S376,S407,0
S376,S411,0
S376,S412,0
S376,S413,0
S376,S414,0
S376,S415,0
S376,S416,0
S376,S417,0
S376,S418,0
S376,S419,0
S376,S421,0
S376,S422,0
S376,S423,0
S376,S424,0
S376,S425,0
S376,S426,0
S376,S427,0
S376,S428,0
S376,S429,0.14285714
S376,S431,0
S376,S432,0
S376,S433,0
S376,S434,0
S376,S435,0.16666667
S376,S436,0.33333333
S376,S437,0
S376,S439,0
S376,S440,0
S376,S442,0
S376,S444,0
S376,S445,0
S376,S446,0
S376,S447,0
S376,S448,0
S376,S449,0
S376,S450,0
S376,S453,0
S376,S456,0
S376,S459,0
S376,S461,0
S376,S462,0
S376,S466,0
S376,S467,0
S376,S468,0
S376,S469,0
S376,S470,0
S376,S471,0
S376,S472,0
S376,S473,0
S376,S474,0
S376,S475,0
S376,S478,0
S376,S479,0
S376,S480,0
S376,S481,0
S376,S482,0
S376,S483,0
S376,S484,0
S376,S486,0
S376,S487,0
S376,S488,0
S376,S489,0
S376,S490,0
S376,S495,0
S376,S496,0
S376,S499,0
S376,S500,0
S376,S502,0
S376,S505,0
S376,S506,0
S376,S507,0
S376,S508,0
S376,S510,0
S376,S511,0
S377,S378,0
S377,S381,0
S377,S384,0
S377,S386,0.33333333
S377,S387,0.16666667
S377,S388,0
S377,S389,0.33333333
S377,S390,0
S377,S391,0
S377,S392,0
S377,S393,0
S377,S394,0
S377,S395,0
S377,S397,0
S377,S399,0.16666667
S377,S400,0
S377,S401,0
S377,S402,0
S377,S404,0.2
S377,S405,0
S377,S406,0
S377,S407,0
S377,S411,0.33333333
S377,S412,0.25
S377,S413,0.16666667
S377,S414,0
S377,S415,0
S377,S416,0.33333333
S377,S417,0.16666667
S377,S418,0
S377,S419,0
S377,S421,0.25
S377,S422,0.33333333
S377,S423,0.25
S377,S424,0.25
S377,S425,0
S377,S426,0.33333333
S377,S427,0
S377,S428,0
S377,S429,0
S377,S431,0
S377,S432,0.33333333
S377,S433,0.25
S377,S434,0.33333333
S377,S435,0.14285714
S377,S436,0
S377,S437,0.33333333
S377,S439,0
S377,S440,0.25
S377,S442,0
S377,S444,0.14285714
S377,S445,0.33333333
S377,S446,0
S377,S447,0
S377,S448,0
S377,S449,0
S377,S450,0
S377,S453,0
S377,S456,0
S377,S459,0
S377,S461,0
S377,S462,0
S377,S466,0
S377,S467,0
S377,S468,0.2
S377,S469,0
S377,S470,0
S377,S471,0
S377,S472,0
S377,S473,0
S377,S474,0
S377,S475,0.16666667
S377,S478,0
S377,S479,0
S377,S480,0
S377,S481,0
S377,S482,0
S377,S483,0
S377,S484,0
S377,S486,0.125
S377,S487,0
S377,S488,0.16666667
S377,S489,0
S377,S490,0
S377,S495,0
S377,S496,0
S377,S499,0.16666667
S377,S500,0.33333333
S377,S502,0
S377,S505,0
S377,S506,0
S377,S507,0.16666667
S377,S508,0
S377,S510,0
S377,S511,0
S378,S381,0
S378,S384,0
S378,S386,0
S378,S387,0.2
S378,S388,0.2
S378,S389,0
S378,S390,0.5
S378,S391,0.5
S378,S392,0
S378,S393,0
S378,S394,0
S378,S395,0
S378,S397,0
S378,S399,0
S378,S400,0
S378,S401,0.33333333
S378,S402,0
S378,S404,0
S378,S405,0.5
S378,S406,0.33333333
S378,S407,0
S378,S411,0
S378,S412,0
S378,S413,0
S378,S414,0.5
S378,S415,0
S378,S416,0
S378,S417,0
S378,S418,0
S378,S419,0
S378,S421,0
S378,S422,0
S378,S423,0
S378,S424,0
S378,S425,0
S378,S426,0
S378,S427,0
S378,S428,0
S378,S429,0
S378,S431,0
S378,S432,0
S378,S433,0
S378,S434,0
S378,S435,0.16666667
S378,S436,0.33333333
S378,S437,0
S378,S439,0.16666667
S378,S440,0
S378,S442,0
S378,S444,0.16666667
S378,S445,0
S378,S446,0
S378,S447,0
S378,S448,0
S378,S449,0
S378,S450,0
S378,S453,0
S378,S456,0
S378,S459,0
S378,S461,0
S378,S462,0
S378,S466,0
S378,S467,0
S378,S468,0
S378,S469,0
S378,S470,0
S378,S471,0
S378,S472,0
S378,S473,0
S378,S474,0
S378,S475,0
S378,S478,0.66666667
S378,S479,0
S378,S480,0
S378,S481,0
S378,S482,0
S378,S483,0
S378,S484,0
S378,S486,0
S378,S487,0
S378,S488,0
S378,S489,0
S378,S490,0
S378,S495,0
S378,S496,0
S378,S499,0
S378,S500,0
S378,S502,0
S378,S505,0
S378,S506,0
S378,S507,0
S378,S508,0
S378,S510,0
S378,S511,0
S381,S384,0
S381,S386,0
S381,S387,0
S381,S388,0
S381,S389,0
S381,S390,0
S381,S391,0
S381,S392,0
S381,S393,0
S381,S394,0
S381,S395,0
S381,S397,1
S381,S399,0
S381,S400,0
S381,S401,0
S381,S402,0
S381,S404,0
S381,S405,0
S381,S406,0
S381,S407,0
S381,S411,0
S381,S412,0
S381,S413,0
S381,S414,0
S381,S415,0
S381,S416,0
S381,S417,0
S381,S418,0
S381,S419,0
S381,S421,0
S381,S422,0
S381,S423,0
S381,S424,0
S381,S425,0
S381,S426,0
S381,S427,0
S381,S428,0
S381,S429,0
S381,S431,0
S381,S432,0
S381,S433,0
S381,S434,0
S381,S435,0
S381,S436,0
S381,S437,0
S381,S439,0
S381,S440,0
S381,S442,0
S381,S444,0
S381,S445,0
S381,S446,0
S381,S447,0
S381,S448,0
S381,S449,0
S381,S450,0
S381,S453,0
S381,S456,0
S381,S459,0
S381,S461,0
S381,S462,0
S381,S466,0
S381,S467,0
S381,S468,0
S381,S469,0
S381,S470,0
S381,S471,0
S381,S472,0
S381,S473,0
S381,S474,0
S381,S475,0
S381,S478,0
S381,S479,0
S381,S480,0
S381,S481,0
S381,S482,0
S381,S483,0
S381,S484,0
S381,S486,0
S381,S487,0
S381,S488,0
S381,S489,0
S381,S490,0
S381,S495,0
S381,S496,0
S381,S499,0
S381,S500,0
S381,S502,0
S381,S505,0
S381,S506,0
S381,S507,0
S381,S508,0
S381,S510,0
S381,S511,0
S384,S386,0
S384,S387,0
S384,S388,0
S384,S389,0
S384,S390,0
S384,S391,0
S384,S392,0
S384,S393,0
S384,S394,0
S384,S395,0
S384,S397,0
S384,S399,0
S384,S400,0.1
S384,S401,0
S384,S402,0
S384,S404,0
S384,S405,0
S384,S406,0
S384,S407,0
S384,S411,0
S384,S412,0
S384,S413,0
S384,S414,0
S384,S415,1
S384,S416,0
S384,S417,0
S384,S418,0
S384,S419,0
S384,S421,0
S384,S422,0
S384,S423,0
S384,S424,0
S384,S425,0
S384,S426,0
S384,S427,0
S384,S428,0.14285714
S384,S429,0
S384,S431,0
S384,S432,0
S384,S433,0
S384,S434,0
S384,S435,0
S384,S436,0
S384,S437,0
S384,S439,0
S384,S440,0
S384,S442,0
S384,S444,0
S384,S445,0
S384,S446,0
S384,S447,0
S384,S448,0
S384,S449,0
S384,S450,0
S384,S453,0
S384,S456,0
S384,S459,0
S384,S461,0
S384,S462,0
S384,S466,0
S384,S467,0
S384,S468,0
S384,S469,0
S384,S470,0
S384,S471,0
S384,S472,1
S384,S473,0
S384,S474,0
S384,S475,0.25
S384,S478,0
S384,S479,0
S384,S480,0
S384,S481,0
S384,S482,0
S384,S483,0
S384,S484,0
S384,S486,0
S384,S487,1
S384,S488,0
S384,S489,0
S384,S490,0
S384,S495,0
S384,S496,0
S384,S499,0
S384,S500,0
S384,S502,0
S384,S505,0
S384,S506,0
S384,S507,0
S384,S508,0
S384,S510,0
S384,S511,0
S386,S387,0
S386,S388,0
S386,S389,1
S386,S390,0
S386,S391,0
S386,S392,0
S386,S393,0
S386,S394,0
S386,S395,0
S386,S397,0
S386,S399,0.25
S386,S400,0
S386,S401,0
S386,S402,0
S386,S404,0.33333333
S386,S405,0
S386,S406,0
S386,S407,0
S386,S411,1
S386,S412,0.5
S386,S413,0.25
S386,S414,0
S386,S415,0
S386,S416,1
S386,S417,0.25
S386,S418,0
S386,S419,0
S386,S421,0.5
S386,S422,1
S386,S423,0.5
S386,S424,0.5
S386,S425,0
S386,S426,1
S386,S427,0
S386,S428,0
S386,S429,0
S386,S431,0
S386,S432,1
S386,S433,0.5
S386,S434,1
S386,S435,0.2
S386,S436,0
S386,S437,1
S386,S439,0
S386,S440,0.5
S386,S442,0
S386,S444,0.2
S386,S445,1
S386,S446,0
S386,S447,0
S386,S448,0
S386,S449,0
S386,S450,0
S386,S453,0
S386,S456,0
S386,S459,0
S386,S461,0
S386,S462,0
S386,S466,0
S386,S467,0
S386,S468,0.33333333
S386,S469,0
S386,S470,0
S386,S471,0
S386,S472,0
S386,S473,0
S386,S474,0
S386,S475,0.25
S386,S478,0
S386,S479,0
S386,S480,0
S386,S481,0
S386,S482,0
S386,S483,0
S386,S484,0
S386,S486,0
S386,S487,0
S386,S488,0.25
S386,S489,0
S386,S490,0
S386,S495,0
S386,S496,0
S386,S499,0.25
S386,S500,1
S386,S502,0
S386,S505,0
S386,S506,0
S386,S507,0
S386,S508,0
S386,S510,0
S386,S511,0
S387,S388,0
S387,S389,0
S387,S390,0.25
S387,S391,0.25
S387,S392,0
S387,S393,0
S387,S394,0
S387,S395,0
S387,S397,0
S387,S399,0
S387,S400,0.07692308
S387,S401,0.2
S387,S402,0
S387,S404,0
S387,S405,0.25
S387,S406,0
S387,S407,0.2
S387,S411,0
S387,S412,0
S387,S413,0
S387,S414,0.25
S387,S415,0
S387,S416,0
S387,S417,0
S387,S418,0
S387,S419,0
S387,S421,0
S387,S422,0
S387,S423,0
S387,S424,0
S387,S425,0
S387,S426,0
S387,S427,0
S387,S428,0
S387,S429,0.11111111
S387,S431,0
S387,S432,0
S387,S433,0
S387,S434,0
S387,S435,0.125
S387,S436,0.2
S387,S437,0
S387,S439,0
S387,S440,0
S387,S442,0.14285714
S387,S444,0
S387,S445,0
S387,S446,0
S387,S447,0
S387,S448,0
S387,S449,0
S387,S450,0
S387,S453,0
S387,S456,0
S387,S459,0
S387,S461,0
S387,S462,0.2
S387,S466,0
S387,S467,0.16666667
S387,S468,0
S387,S469,0
S387,S470,0
S387,S471,0
S387,S472,0
S387,S473,0
S387,S474,0
S387,S475,0
S387,S478,0.16666667
S387,S479,0.25
S387,S480,0.25
S387,S481,0
S387,S482,0
S387,S483,0
S387,S484,0
S387,S486,0
S387,S487,0
S387,S488,0
S387,S489,0
S387,S490,0
S387,S495,0
S387,S496,0
S387,S499,0
S387,S500,0
S387,S502,0
S387,S505,0.09090909
S387,S506,0
S387,S507,0.14285714
S387,S508,0
S387,S510,0
S387,S511,0
S388,S389,0
S388,S390,0
S388,S391,0
S388,S392,0
S388,S393,0
S388,S394,0.25
S388,S395,0
S388,S397,0
S388,S399,0
S388,S400,0
S388,S401,0
S388,S402,0
S388,S404,0
S388,S405,0
S388,S406,0.2
S388,S407,0
S388,S411,0
S388,S412,0
S388,S413,0
S388,S414,0
S388,S415,0
S388,S416,0
S388,S417,0.14285714
S388,S418,0
S388,S419,0.25
S388,S421,0
S388,S422,0
S388,S423,0
S388,S424,0
S388,S425,0
S388,S426,0
S388,S427,0
S388,S428,0.1
S388,S429,0
S388,S431,0
S388,S432,0
S388,S433,0
S388,S434,0
S388,S435,0
S388,S436,0
S388,S437,0
S388,S439,0.125
S388,S440,0
S388,S442,0
S388,S444,0.125
S388,S445,0
S388,S446,0.25
S388,S447,0.25
S388,S448,0
S388,S449,0
S388,S450,0.25
S388,S453,0
S388,S456,0
S388,S459,0
S388,S461,0.25
S388,S462,0
S388,S466,0
S388,S467,0
S388,S468,0
S388,S469,0
S388,S470,0
S388,S471,0
S388,S472,0
S388,S473,0
S388,S474,0
S388,S475,0
S388,S478,0.16666667
S388,S479,0
S388,S480,0
S388,S481,0
S388,S482,0
S388,S483,0
S388,S484,0
S388,S486,0
S388,S487,0
S388,S488,0
S388,S489,0
S388,S490,0
S388,S495,0
S388,S496,0
S388,S499,0.14285714
S388,S500,0
S388,S502,0
S388,S505,0
S388,S506,0
S388,S507,0
S388,S508,0
S388,S510,0
S388,S511,0
S389,S390,0
S389,S391,0
S389,S392,0
S389,S393,0
S389,S394,0
S389,S395,0
S389,S397,0
S389,S399,0.25
S389,S400,0
S389,S401,0
S389,S402,0
S389,S404,0.33333333
S389,S405,0
S389,S406,0
S389,S407,0
S389,S411,1
S389,S412,0.5
S389,S413,0.25
S389,S414,0
S389,S415,0
S389,S416,1
S389,S417,0.25
S389,S418,0
S389,S419,0
S389,S421,0.5
S389,S422,1
S389,S423,0.5
S389,S424,0.5
S389,S425,0
S389,S426,1
S389,S427,0
S389,S428,0
S389,S429,0
S389,S431,0
S389,S432,1
S389,S433,0.5
S389,S434,1
S389,S435,0.2
S389,S436,0
S389,S437,1
S389,S439,0
S389,S440,0.5
S389,S442,0
S389,S444,0.2
S389,S445,1
S389,S446,0
S389,S447,0
S389,S448,0
S389,S449,0
S389,S450,0
S389,S453,0
S389,S456,0
S389,S459,0
S389,S461,0
S389,S462,0
S389,S466,0
S389,S467,0
S389,S468,0.33333333
S389,S469,0
S389,S470,0
S389,S471,0
S389,S472,0
S389,S473,0
S389,S474,0
S389,S475,0.25
S389,S478,0
S389,S479,0
S389,S480,0
S389,S481,0
S389,S482,0
S389,S483,0
S389,S484,0
S389,S486,0
S389,S487,0
S389,S488,0.25
S389,S489,0
S389,S490,0
S389,S495,0
S389,S496,0
S389,S499,0.25
S389,S500,1
S389,S502,0
S389,S505,0
S389,S506,0
S389,S507,0
S389,S508,0
S389,S510,0
S389,S511,0
S390,S391,1
S390,S392,0
S390,S393,0
S390,S394,0
S390,S395,0
S390,S397,0
S390,S399,0
S390,S400,0
S390,S401,0.5
S390,S402,0
S390,S404,0
S390,S405,1
S390,S406,0
S390,S407,0
S390,S411,0
S390,S412,0
S390,S413,0
S390,S414,1
S390,S415,0
S390,S416,0
S390,S417,0
S390,S418,0
S390,S419,0
S390,S421,0
S390,S422,0
S390,S423,0
S390,S424,0
S390,S425,0
S390,S426,0
S390,S427,0
S390,S428,0
S390,S429,0
S390,S431,0
S390,S432,0
S390,S433,0
S390,S434,0
S390,S435,0.2
S390,S436,0.5
S390,S437,0
S390,S439,0
S390,S440,0
S390,S442,0
S390,S444,0
S390,S445,0
S390,S446,0
S390,S447,0
S390,S448,0
S390,S449,0
S390,S450,0
S390,S453,0
S390,S456,0
S390,S459,0
S390,S461,0
S390,S462,0
S390,S466,0
S390,S467,0
S390,S468,0
S390,S469,0
S390,S470,0
S390,S471,0
S390,S472,0
S390,S473,0
S390,S474,0
S390,S475,0
S390,S478,0.33333333
S390,S479,0
S390,S480,0
S390,S481,0
S390,S482,0
S390,S483,0
S390,S484,0
S390,S486,0
S390,S487,0
S390,S488,0
S390,S489,0
S390,S490,0
S390,S495,0
S390,S496,0
S390,S499,0
S390,S500,0
S390,S502,0
S390,S505,0
S390,S506,0
S390,S507,0
S390,S508,0
S390,S510,0
S390,S511,0
S391,S392,0
S391,S393,0
S391,S394,0
S391,S395,0
S391,S397,0
S391,S399,0
S391,S400,0
S391,S401,0.5
S391,S402,0
S391,S404,0
S391,S405,1
S391,S406,0
S391,S407,0
S391,S411,0
S391,S412,0
S391,S413,0
S391,S414,1
S391,S415,0
S391,S416,0
S391,S417,0
S391,S418,0
S391,S419,0
S391,S421,0
S391,S422,0
S391,S423,0
S391,S424,0
S391,S425,0
S391,S426,0
S391,S427,0
S391,S428,0
S391,S429,0
S391,S431,0
S391,S432,0
S391,S433,0
S391,S434,0
S391,S435,0.2
S391,S436,0.5
S391,S437,0
S391,S439,0
S391,S440,0
S391,S442,0
S391,S444,0
S391,S445,0
S391,S446,0
S391,S447,0
S391,S448,0
S391,S449,0
S391,S450,0
S391,S453,0
S391,S456,0
S391,S459,0
S391,S461,0
S391,S462,0
S391,S466,0
S391,S467,0
S391,S468,0
S391,S469,0
S391,S470,0
S391,S471,0
S391,S472,0
S391,S473,0
S391,S474,0
S391,S475,0
S391,S478,0.33333333
S391,S479,0
S391,S480,0
S391,S481,0
S391,S482,0
S391,S483,0
S391,S484,0
S391,S486,0
S391,S487,0
S391,S488,0
S391,S489,0
S391,S490,0
S391,S495,0
S391,S496,0
S391,S499,0
S391,S500,0
S391,S502,0
S391,S505,0
S391,S506,0
S391,S507,0
S391,S508,0
S391,S510,0
S391,S511,0
S392,S393,0
S392,S394,0
S392,S395,0
S392,S397,0
S392,S399,0.25
S392,S400,0
S392,S401,0.5
S392,S402,0
S392,S404,0
S392,S405,0
S392,S406,0
S392,S407,0
S392,S411,0
S392,S412,0
S392,S413,0.25
S392,S414,0
S392,S415,0
S392,S416,0
S392,S417,0
S392,S418,1
S392,S419,0
S392,S421,0
S392,S422,0
S392,S423,0
S392,S424,0
S392,S425,0
S392,S426,0
S392,S427,0
S392,S428,0
S392,S429,0.16666667
S392,S431,0
S392,S432,0
S392,S433,0
S392,S434,0
S392,S435,0
S392,S436,0
S392,S437,0
S392,S439,0
S392,S440,0
S392,S442,0
S392,S444,0
S392,S445,0
S392,S446,0
S392,S447,0
S392,S448,0
S392,S449,0
S392,S450,0
S392,S453,0
S392,S456,0
S392,S459,0
S392,S461,0
S392,S462,0
S392,S466,0
S392,S467,0
S392,S468,0
S392,S469,0
S392,S470,0
S392,S471,0
S392,S472,0
S392,S473,0
S392,S474,0.25
S392,S475,0
S392,S478,0
S392,S479,0
S392,S480,0
S392,S481,0
S392,S482,0
S392,S483,0.5
S392,S484,0
S392,S486,0.16666667
S392,S487,0
S392,S488,0
S392,S489,0
S392,S490,0
S392,S495,0.5
S392,S496,0
S392,S499,0.25
S392,S500,0
S392,S502,0
S392,S505,0
S392,S506,0
S392,S507,0
S392,S508,0
S392,S510,0
S392,S511,0
S393,S394,0
S393,S395,0
S393,S397,0
S393,S399,0
S393,S400,0
S393,S401,0
S393,S402,0
S393,S404,0
S393,S405,0
S393,S406,0
S393,S407,0
S393,S411,0
S393,S412,0
S393,S413,0
S393,S414,0
S393,S415,0
S393,S416,0
S393,S417,0
S393,S418,0
S393,S419,0
S393,S421,0
S393,S422,0
S393,S423,0
S393,S424,0
S393,S425,0
S393,S426,0
S393,S427,0
S393,S428,0
S393,S429,0
S393,S431,0
S393,S432,0
S393,S433,0
S393,S434,0
S393,S435,0
S393,S436,0
S393,S437,0
S393,S439,0
S393,S440,0
S393,S442,0
S393,S444,0
S393,S445,0
S393,S446,0
S393,S447,0
S393,S448,0
S393,S449,0
S393,S450,0
S393,S453,0
S393,S456,0
S393,S459,0
S393,S461,0
S393,S462,0
S393,S466,0
S393,S467,0
S393,S468,0
S393,S469,0
S393,S470,0
S393,S471,0
S393,S472,0
S393,S473,0
S393,S474,0
S393,S475,0
S393,S478,0
S393,S479,0
S393,S480,0
S393,S481,0
S393,S482,0.5
S393,S483,0
S393,S484,0
S393,S486,0
S393,S487,0
S393,S488,0
S393,S489,0
S393,S490,0
S393,S495,0
S393,S496,0
S393,S499,0
S393,S500,0
S393,S502,0
S393,S505,0
S393,S506,0
S393,S507,0
S393,S508,0
S393,S510,0
S393,S511,0
S394,S395,0
S394,S397,0
S394,S399,0
S394,S400,0
S394,S401,0
S394,S402,0
S394,S404,0
S394,S405,0
S394,S406,0
S394,S407,0
S394,S411,0
S394,S412,0
S394,S413,0
S394,S414,0
S394,S415,0
S394,S416,0
S394,S417,0
S394,S418,0
S394,S419,1
S394,S421,0
S394,S422,0
S394,S423,0
S394,S424,0
S394,S425,0
S394,S426,0
S394,S427,0
S394,S428,0.14285714
S394,S429,0
S394,S431,0
S394,S432,0
S394,S433,0
S394,S434,0
S394,S435,0
S394,S436,0
S394,S437,0
S394,S439,0
S394,S440,0
S394,S442,0
S394,S444,0
S394,S445,0
S394,S446,0
S394,S447,1
S394,S448,0
S394,S449,0
S394,S450,0
S394,S453,0
S394,S456,0
S394,S459,0
S394,S461,0
S394,S462,0
S394,S466,0
S394,S467,0
S394,S468,0
S394,S469,0
S394,S470,0
S394,S471,0
S394,S472,0
S394,S473,0
S394,S474,0
S394,S475,0
S394,S478,0
S394,S479,0
S394,S480,0
S394,S481,0
S394,S482,0
S394,S483,0
S394,S484,0
S394,S486,0
S394,S487,0
S394,S488,0
S394,S489,0
S394,S490,0
S394,S495,0
S394,S496,0
S394,S499,0.25
S394,S500,0
S394,S502,0
S394,S505,0
S394,S506,0
S394,S507,0
S394,S508,0
S394,S510,0
S394,S511,0
S395,S397,0
S395,S399,0
S395,S400,0
S395,S401,0
S395,S402,0
S395,S404,0.25
S395,S405,0
S395,S406,0
S395,S407,0
S395,S411,0
S395,S412,0
S395,S413,0
S395,S414,0
S395,S415,0
S395,S416,0
S395,S417,0
S395,S418,0
S395,S419,0
S395,S421,0
S395,S422,0
S395,S423,0
S395,S424,0
S395,S425,0
S395,S426,0
S395,S427,0
S395,S428,0
S395,S429,0
S395,S431,0
S395,S432,0
S395,S433,0
S395,S434,0
S395,S435,0
S395,S436,0
S395,S437,0
S395,S439,0
S395,S440,0
S395,S442,0
S395,S444,0.16666667
S395,S445,0
S395,S446,0
S395,S447,0
S395,S448,0
S395,S449,0
S395,S450,0
S395,S453,0
S395,S456,0
S395,S459,0
S395,S461,0
S395,S462,0
S395,S466,0
S395,S467,0
S395,S468,0.25
S395,S469,0
S395,S470,0
S395,S471,0
S395,S472,0
S395,S473,0.25
S395,S474,0
S395,S475,0
S395,S478,0
S395,S479,0
S395,S480,0
S395,S481,0
S395,S482,0
S395,S483,0
S395,S484,0
S395,S486,0
S395,S487,0
S395,S488,0
S395,S489,0
S395,S490,0
S395,S495,0
S395,S496,0
S395,S499,0
S395,S500,0
S395,S502,0
S395,S505,0.11111111
S395,S506,0
S395,S507,0
S395,S508,0
S395,S510,0
S395,S511,0
S397,S399,0
S397,S400,0
S397,S401,0
S397,S402,0
S397,S404,0
S397,S405,0
S397,S406,0
S397,S407,0
S397,S411,0
S397,S412,0
S397,S413,0
S397,S414,0
S397,S415,0
S397,S416,0
S397,S417,0
S397,S418,0
S397,S419,0
S397,S421,0
S397,S422,0
S397,S423,0
S397,S424,0
S397,S425,0
S397,S426,0
S397,S427,0
S397,S428,0
S397,S429,0
S397,S431,0
S397,S432,0
S397,S433,0
S397,S434,0
S397,S435,0
S397,S436,0
S397,S437,0
S397,S439,0
S397,S440,0
S397,S442,0
S397,S444,0
S397,S445,0
S397,S446,0
S397,S447,0
S397,S448,0
S397,S449,0
S397,S450,0
S397,S453,0
S397,S456,0
S397,S459,0
S397,S461,0
S397,S462,0
S397,S466,0
S397,S467,0
S397,S468,0
S397,S469,0
S397,S470,0
S397,S471,0
S397,S472,0
S397,S473,0
S397,S474,0
S397,S475,0
S397,S478,0
S397,S479,0
S397,S480,0
S397,S481,0
S397,S482,0
S397,S483,0
S397,S484,0
S397,S486,0
S397,S487,0
S397,S488,0
S397,S489,0
S397,S490,0
S397,S495,0
S397,S496,0
S397,S499,0
S397,S500,0
S397,S502,0
S397,S505,0
S397,S506,0
S397,S507,0
S397,S508,0
S397,S510,0
S397,S511,0
S399,S400,0
S399,S401,0.2
S399,S402,0
S399,S404,0.16666667
S399,S405,0
S399,S406,0
S399,S407,0
S399,S411,0.25
S399,S412,0.2
S399,S413,0.33333333
S399,S414,0
S399,S415,0
S399,S416,0.25
S399,S417,0.14285714
S399,S418,0.25
S399,S419,0
S399,S421,0.2
S399,S422,0.25
S399,S423,0.2
S399,S424,0.2
S399,S425,0
S399,S426,0.25
S399,S427,0
S399,S428,0
S399,S429,0.11111111
S399,S431,0
S399,S432,0.25
S399,S433,0.2
S399,S434,0.25
S399,S435,0.125
S399,S436,0
S399,S437,0.25
S399,S439,0.125
S399,S440,0.2
S399,S442,0
S399,S444,0.125
S399,S445,0.25
S399,S446,0
S399,S447,0
S399,S448,0
S399,S449,0
S399,S450,0
S399,S453,0
S399,S456,0
S399,S459,0
S399,S461,0
S399,S462,0
S399,S466,0
S399,S467,0
S399,S468,0.16666667
S399,S469,0
S399,S470,0
S399,S471,0
S399,S472,0
S399,S473,0
S399,S474,0.14285714
S399,S475,0.14285714
S399,S478,0
S399,S479,0
S399,S480,0
S399,S481,0
S399,S482,0
S399,S483,0.2
S399,S484,0
S399,S486,0.11111111
S399,S487,0
S399,S488,0.14285714
S399,S489,0.2
S399,S490,0
S399,S495,0.2
S399,S496,0
S399,S499,0.33333333
S399,S500,0.25
S399,S502,0
S399,S505,0
S399,S506,0
S399,S507,0
S399,S508,0
S399,S510,0
S399,S511,0
S400,S401,0
S400,S402,0
S400,S404,0
S400,S405,0
S400,S406,0
S400,S407,0
S400,S411,0
S400,S412,0
S400,S413,0
S400,S414,0
S400,S415,0.1
S400,S416,0
S400,S417,0
S400,S418,0
S400,S419,0
S400,S421,0
S400,S422,0
S400,S423,0
S400,S424,0
S400,S425,0
S400,S426,0
S400,S427,0
S400,S428,0.0625
S400,S429,0.14285714
S400,S431,0
S400,S432,0
S400,S433,0
S400,S434,0
S400,S435,0.07142857
S400,S436,0
S400,S437,0
S400,S439,0
S400,S440,0
S400,S442,0
S400,S444,0
S400,S445,0
S400,S446,0
S400,S447,0
S400,S448,0
S400,S449,0
S400,S450,0
S400,S453,0
S400,S456,0
S400,S459,0
S400,S461,0
S400,S462,0
S400,S466,0
S400,S467,0
S400,S468,0
S400,S469,0
S400,S470,0
S400,S471,0
S400,S472,0.1
S400,S473,0
S400,S474,0
S400,S475,0.07692308
S400,S478,0.08333333
S400,S479,0
S400,S480,0
S400,S481,0
S400,S482,0
S400,S483,0
S400,S484,0
S400,S486,0
S400,S487,0.1
S400,S488,0
S400,S489,0
S400,S490,0
S400,S495,0
S400,S496,0
S400,S499,0
S400,S500,0
S400,S502,0
S400,S505,0.05882353
S400,S506,0
S400,S507,0
S400,S508,0
S400,S510,0
S400,S511,0
S401,S402,0
S401,S404,0
S401,S405,0.5
S401,S406,0
S401,S407,0
S401,S411,0
S401,S412,0
S401,S413,0.2
S401,S414,0.5
S401,S415,0
S401,S416,0
S401,S417,0
S401,S418,0.5
S401,S419,0
S401,S421,0
S401,S422,0
S401,S423,0
S401,S424,0
S401,S425,0
S401,S426,0
S401,S427,0
S401,S428,0
S401,S429,0.14285714
S401,S431,0
